ZCTA5CE,year,job_count,job_accessibility
98074,2022,3302,272064.7399452937
98074,2023,3445,278455.95441370783
98075,2015,2481,218770.07791448603
98075,2016,2588,228451.5392710933
98075,2017,2731,234366.4598111323
98075,2018,2664,241916.8844651475
98075,2019,3329,240731.26341884807
98075,2020,3109,241097.5771939258
98075,2021,2798,241833.43330549405
98075,2022,2850,255495.57009896878
98075,2023,2907,261607.86579630795
98077,2015,1320,172670.2983143425
98077,2016,1158,180110.47852847812
98077,2017,1283,183898.32064471897
98077,2018,1319,188548.57958984666
98077,2019,1379,188766.6564502684
98077,2020,1335,187514.94935169953
98077,2021,1433,188083.742633541
98077,2022,1457,199905.02049806862
98077,2023,1614,205862.8895739893
98087,2015,5440,186377.47607880933
98087,2016,5527,192748.2067179375
98087,2017,5848,194146.00560782125
98087,2018,6130,197232.71062501805
98087,2019,6449,200085.3198954317
98087,2020,5065,193947.18332745146
98087,2021,5284,190105.9634616853
98087,2022,5746,201606.31143460068
98087,2023,5683,207860.59795235982
98092,2015,4410,120930.92854731694
98092,2016,5629,126525.19825493125
98092,2017,5901,129412.57544734023
98092,2018,6325,134892.66108292976
98092,2019,6290,132985.08171747503
98092,2020,6204,131055.03723080237
98092,2021,7212,129918.87745787302
98092,2022,6952,136068.51149189184
98092,2023,7244,139765.95354588446
98101,2015,95308,537965.7629382347
98101,2016,100087,564256.2530411584
98101,2017,103118,583946.8989057218
98101,2018,104170,605853.6865818476
98101,2019,106170,581906.8957565433
98101,2020,96197,601644.7693532018
98101,2021,93344,590388.7516279873
98101,2022,104796,638863.4074265172
98101,2023,105226,652887.8185589941
98102,2015,8054,501814.93364072754
98102,2016,8378,525468.6007122262
98102,2017,8443,542465.1299325909
98102,2018,8196,560447.0173534512
98102,2019,7982,541967.1557169011
98102,2020,7414,554132.3053687336
98102,2021,8111,546537.7623514957
98102,2022,9314,597230.4950715675
98102,2023,9900,610453.3752464688
98103,2015,19804,407498.05089627655
98103,2016,20166,425601.6487454162
98103,2017,20693,437743.513860961
98103,2018,21308,450172.44025975734
98103,2019,22073,439398.76301186846
98103,2020,17402,441218.716284795
98103,2021,17837,436955.11735969357
98103,2022,19988,477614.4160739092
98103,2023,20472,488252.14268292126
98104,2015,69988,530020.6230475516
98104,2016,75069,556356.652008388
98104,2017,77938,576421.7575618525
98104,2018,81388,599416.4739494631
98104,2019,88121,572813.2374521359
98104,2020,87051,598035.7861738474
98104,2021,86385,585701.1720291317
98104,2022,91671,623992.0357456576
98104,2023,91453,637992.1214425215
98105,2015,43080,447549.407998158
98105,2016,44828,468174.77332688996
98105,2017,45794,481982.15925753827
98105,2018,44948,496424.01449443446
98105,2019,43446,484499.57658637664
98105,2020,44923,491090.74521591555
98105,2021,45660,487055.9459093171
98105,2022,48939,526901.7093949051
98105,2023,50350,538754.8290344281
98106,2015,7066,386201.71395699563
98106,2016,7065,404241.2907788895
98106,2017,7510,418338.26021355507
98106,2018,7617,434716.6491354203
98106,2019,8000,417402.3440684243
98106,2020,7823,433742.5200191102
98106,2021,7378,423685.224982553
98106,2022,7703,445385.111796493
98106,2023,6806,456783.9973080918
98107,2015,13828,377849.35131101834
98107,2016,14284,394536.4933672064
98107,2017,14338,405898.2212849773
98107,2018,14236,417541.888792897
98107,2019,14769,406859.72099162196
98107,2020,12615,408606.8935654159
98107,2021,12546,403799.7220723577
98107,2022,14356,442640.39096026897
98107,2023,14883,452626.4083146321
98108,2015,38084,411793.6950283924
98108,2016,38583,430903.1648700947
98108,2017,40061,445688.73645337374
98108,2018,40282,463050.52708590234
98108,2019,40841,444603.3674248966
98108,2020,39949,462906.37455568335
98108,2021,38113,452389.08000899246
98108,2022,38917,472707.80792550894
98108,2023,39774,485022.56965254626
98109,2015,44715,497849.6878640672
98109,2016,46754,521148.5496770133
98109,2017,47418,538148.3588681894
98109,2018,48034,556324.804429462
98109,2019,47299,537316.007694367
98109,2020,45053,549130.3488532006
98109,2021,43405,540511.6714245355
98109,2022,93135,593972.9796569399
98109,2023,95138,607142.7632732876
98112,2015,5732,493600.45115466585
98112,2016,5865,517166.9698143069
98112,2017,5982,533846.776494696
98112,2018,6090,552050.2044290383
98112,2019,6212,534093.4296254453
98112,2020,5379,548716.5428542311
98112,2021,5573,541998.8489336825
98112,2022,6526,583516.9326804855
98112,2023,6746,596649.0256999246
98115,2015,11197,397787.2440555243
98115,2016,11525,415711.0965098659
98115,2017,11818,427134.0688989761
98115,2018,12064,439068.9387630085
98115,2019,13089,431208.77498493536
98115,2020,11435,432987.7855153239
98115,2021,12648,430259.02822349686
98115,2022,14309,465515.3105355057
98115,2023,13300,476133.3953340428
98116,2015,6181,373511.58988337865
98116,2016,6814,391249.9970659757
98116,2017,6921,404785.915375287
98116,2018,7187,420264.3068590861
98116,2019,7052,403690.7636222095
98116,2020,6277,417199.25535670604
98116,2021,6939,408407.9359488441
98116,2022,7967,436518.1945325481
98116,2023,8388,447025.96689070825
98117,2015,4179,328262.7331047841
98117,2016,4346,342495.8127887975
98117,2017,4328,351867.41246651986
98117,2018,4493,361374.0088359441
98117,2019,4478,353570.9730329899
98117,2020,4156,352938.74767135823
98117,2021,4347,349424.69999379315
98117,2022,4985,382097.5907386833
98117,2023,5279,390763.24529805005
98118,2015,8339,407321.83246751636
98118,2016,8474,425866.9243622882
98118,2017,8800,439684.6873664185
98118,2018,8926,456450.6767832004
98118,2019,9216,439825.89449818
98118,2020,8410,455977.5326386373
98118,2021,8534,446942.6953294317
98118,2022,9389,467197.8338595767
98118,2023,8873,479258.98309239483
98119,2015,18743,443050.2234987026
98119,2016,17959,463186.26308470103
98119,2017,18638,477849.66958366235
98119,2018,18820,493406.4812891266
98119,2019,16214,477318.3317139675
98119,2020,17880,485572.661589412
98119,2021,17811,478117.36885696725
98119,2022,20855,524757.5174754206
98119,2023,21099,536514.8640757923
98121,2015,32059,512601.2174188963
98121,2016,32119,536943.669191363
98121,2017,33401,555349.1123843886
98121,2018,35490,575609.6151006892
98121,2019,32452,553761.6961100067
98121,2020,34524,569696.8829692996
98121,2021,33811,559307.3054894657
98121,2022,35926,609761.4399029984
98121,2023,38429,623385.8565977573
98122,2015,26305,516391.0492501033
98122,2016,29547,541870.5591765125
98122,2017,30709,560816.4481927989
98122,2018,31122,582445.9298614386
98122,2019,32025,557897.9306591492
98122,2020,30374,582234.7764600668
98122,2021,30546,572354.0499917307
98122,2022,33620,608304.6625892575
98122,2023,35273,622124.7862561592
98125,2015,11187,335864.8559821662
98125,2016,11516,350508.78245884844
98125,2017,10953,359099.15081716416
98125,2018,10853,368068.9617236682
98125,2019,10408,363391.52951727447
98125,2020,8974,360945.608942377
98125,2021,8812,358920.044296481
98125,2022,9393,387944.0310548871
98125,2023,9983,397025.2977859955
98126,2015,4134,372480.5357307434
98126,2016,4257,390043.32408560615
98126,2017,4217,403681.5956966348
98126,2018,4479,419441.3464031837
98126,2019,4419,402781.45061655395
98126,2020,3977,417839.55012452597
98126,2021,3998,408373.505947582
98126,2022,4676,431341.9490636211
98126,2023,4753,442201.1698463342
98133,2015,20641,279757.00948940706
98133,2016,20500,291426.8560371127
98133,2017,21031,298096.0105155255
98133,2018,20541,304885.8146244012
98133,2019,22675,301748.084032201
98133,2020,19609,297434.210846135
98133,2021,19719,295361.53978913336
98133,2022,19915,319342.3071359429
98133,2023,20114,326924.0337888152
98134,2015,32968,478975.5313209423
98134,2016,35239,502677.96750158165
98134,2017,34969,520982.9875790358
98134,2018,36448,542560.2721891806
98134,2019,35839,516818.0536520674
98134,2020,33120,543044.5362732228
98134,2021,31175,530262.0820871476
98134,2022,32708,556738.0061419855
98134,2023,34538,570334.8865737113
98136,2015,1621,323640.09863750596
98136,2016,1983,338556.14024174854
98136,2017,2201,350093.6746023643
98136,2018,2198,363394.79453106644
98136,2019,2302,350095.87290483934
98136,2020,2272,361381.8752268777
98136,2021,2560,353336.2571798818
98136,2022,2786,374024.24208768364
98136,2023,2769,383767.24960087845
98144,2015,29408,492982.3114864982
98144,2016,33813,517465.58095602616
98144,2017,42805,536541.8879783326
98144,2018,55615,559258.8270058909
98144,2019,13414,530375.762827577
98144,2020,76782,562495.3609155937
98144,2021,66567,550646.4862013472
98144,2022,15171,572553.0198305206
98144,2023,15829,586099.8975778497
98146,2015,2901,307840.41126667295
98146,2016,2862,321077.16589264
98146,2017,2647,331154.5145033401
98146,2018,2650,343037.3811600613
98146,2019,2573,333047.0972199905
98146,2020,2309,340590.26669139095
98146,2021,2330,332771.6627239222
98146,2022,2514,351372.4747862179
98146,2023,2481,361944.76695034973
98148,2015,2624,276130.5192775856
98148,2016,2899,287068.3951317131
98148,2017,3021,294917.0021918385
98148,2018,3335,304709.0229711608
98148,2019,3421,300611.5453098763
98148,2020,3191,300962.19429554197
98148,2021,3782,294161.13241386105
98148,2022,3570,312564.36365055153
98148,2023,3585,325309.70621652773
98155,2015,7290,274150.7839382497
98155,2016,7750,285603.9670299164
98155,2017,7938,291618.7928284133
98155,2018,7989,298134.84466151794
98155,2019,7344,296242.47568951803
98155,2020,7125,291696.30149042036
98155,2021,6769,289921.5093005079
98155,2022,7319,311812.0808888322
98155,2023,7619,319547.9127081877
