ZCTA5CE,rent_to_income,pct_rent_burden_30,pct_rent_burden_50,zori,commute_min_proxy,pct_commute_lt10,pct_commute_10_19,pct_commute_20_29,pct_commute_30_44,pct_commute_45_59,pct_commute_60_plus,ttw_total,pct_drive_alone,pct_carpool,pct_car,pct_transit,pct_walk,pct_wfh,renter_share,vehicle_access,total_pop,pop_density,pct_white,pct_black,pct_asian,pct_hispanic,pct_other,median_income,income_segment,stops_per_km2,period
60002,0.16171134811314783,48.01452365750788,7.493532364509897,1668.888888888889,39.91453666751278,9.392111584010522,12.60790917686115,16.095927593656157,27.588268497396538,13.88644354449073,20.429339603584904,12283.0,78.12106528280458,6.0719518327082795,84.19301711551286,1.6892017685410166,1.3326678090785562,11.435984180799196,21.08078348196317,55.72397139017517,27487.0,263.46235450655223,81.95874413359043,2.9577618510568633,2.470258667733838,8.127478444355514,4.485756903263361,111105.06748644814,Medium,0.026046808557282784,2025-10-31
60004,0.177472139697605,37.34855126672,4.137664979964208,2102.3777777777777,32.03269129854923,7.212459759881756,24.72976994862947,21.185837220545153,27.016603808581156,8.47874695627974,11.376582306082724,22049.0,69.98271847126006,6.576733669964887,76.55945214122495,4.885244204469198,0.7390188134304342,16.514205364288593,27.621457989592,58.80920632326521,50551.0,1752.1992636936027,70.76022234970624,1.8318134161539832,9.92265237087298,14.152044469941247,3.3332673933255523,120805.42161381575,Medium,0.05714955185413625,2025-10-31
60005,0.19773454937192453,36.30559130378735,5.746288311998043,1887.9907407407409,29.620837310821003,11.549103452403983,23.47148143851486,24.673603565774503,22.45787914976418,7.6276106479619115,10.22032174558056,18110.0,73.32515310381967,5.056569470256988,78.38172257407668,4.7739225836276225,2.1520237120201937,13.527472666846057,30.079942112801422,75.19457954513476,39243.0,2294.7601733897523,71.05471039421043,3.819789516601687,8.093163111892567,13.633004612287541,3.3993323650077722,110450.97910455368,Medium,1.7701652811324888,2025-10-31
60007,0.20264769464794288,36.51693092552777,10.352868555643331,1722.6891534391534,29.379614794425198,11.700336030541427,28.88907430424125,19.91234802716292,21.561491446518527,7.513827748196954,10.422922443338916,18831.0,75.12867499420098,10.75361825731205,85.88229325151302,2.7003133657832747,0.8495365950543435,8.120106586923063,25.252750054735195,55.42762949254188,40019.0,835.7946495544553,62.18796071865864,2.4988130637946977,11.06974187261051,22.689222619255855,1.554261725680302,99638.36355231266,Medium,0.6332342319212124,2025-10-31
60008,0.23991751486683036,28.887914230019494,7.898148148148148,1905.0,28.450899948511264,15.619698281626569,23.061125784001614,20.826538328355927,23.230771552689358,9.159762251565226,8.102103801761302,7784.0,76.00957258047681,11.589915446959454,87.59948802743627,1.1695298844057114,3.0295316111852295,6.7218809926889875,23.269886741513123,63.281901480554865,15476.0,1164.6019012113788,52.20987335228741,2.3778754200051693,5.9705350219695,36.90876195399328,2.532954251744637,90763.15333419488,Medium,0.37267067716220703,2025-10-31
60010,0.18125811893717178,38.45347870273244,9.244418054088413,,34.38691600356705,7.906621320028726,24.46277052295986,16.200969176969014,26.456490879399468,11.595338047546727,13.377810053096207,23418.0,70.18503713460863,4.288156167672128,74.47319330228075,5.26778244795243,1.3521171598693034,17.91083899930622,15.18626092473246,39.962504807531865,58435.0,293.8091044040759,71.4982459142637,1.5538632668777275,12.567810387610166,10.981432360742705,3.3986480705056903,154063.20029092152,High,0.013799957951499749,
60012,0.17063082388296913,40.33838829841257,5.958400572831743,,33.53206363255408,12.080968572141177,26.083162641474935,15.939175408010598,17.889511238339846,13.337989284075315,14.66919285595813,11743.0,77.52963990240984,4.684966474480167,82.21460637689,2.69214114755716,0.537964608163128,13.20728404014398,21.367181223779976,42.58628002940083,25848.0,576.9724642923146,80.69870009285052,1.6442277932528628,2.5920767564221605,12.42262457443516,2.642370783039307,109975.31066233365,Medium,0.012207869175611697,
60013,0.12827913766807156,27.626104601370287,10.197368421052632,,35.40006285492362,11.091261707634004,21.958728369431,17.4543471819048,20.222840093482723,12.367547585924513,16.905275061622966,9995.0,75.67816126986565,4.045283115820299,79.72344438568594,2.6798843450096084,0.824824741556173,16.20442661042447,7.280411717775901,28.101363722201732,21344.0,541.9688109083953,83.38643178410794,0.2811094452773613,1.4523988005997004,10.935157421289356,3.9449025487256373,143378.80350449774,High,0.06954631442679388,
60014,0.16521752934909395,39.38277345636931,9.08392060713076,1847.0952380952376,33.48705198907415,12.49162637037957,28.59251314127759,13.055120704895302,16.61314418009828,14.939343722730648,14.308251880618608,19721.0,75.24272267112376,8.388346279607033,83.63106895073078,3.244871455388674,0.8091838548370355,11.128924122975217,15.452150056188893,48.28287301720075,43538.0,642.3383133452254,79.04589094584041,0.5811015664477008,2.44613900500712,13.31250861316551,4.614359869539253,112803.8790022509,Medium,0.23429608235977928,2025-10-31
60015,0.15851864317886524,51.58499265662791,8.055624860478249,2643.885714285714,29.99119918244843,10.124507162003642,31.14501085933813,18.20656550445536,21.31643719110586,8.561014582806155,10.646464700290851,11675.0,68.43487580346792,3.5447705956058297,71.97964639907376,6.688034598322406,1.3247003725782207,18.87355361712653,20.31413226921008,46.33397062241473,29250.0,818.1925245602395,78.97435897435898,4.023931623931624,9.900854700854701,4.605128205128205,2.4957264957264957,187082.13894017093,High,0.5523764652996205,2025-10-31
60016,0.20639876332547027,40.448213539027606,8.118453027546003,2092.492243867244,31.938609117956677,7.518347000432329,23.463219722913244,23.597882060611877,25.515624163415403,9.27229169554754,10.632635357079607,28942.0,73.02632399663347,8.690779737909816,81.71710373454327,5.740296017367066,1.893262020971285,9.255505464968264,29.713308172953877,67.52156994690232,62977.0,1981.5878636527912,53.38139320704384,5.4099115550121475,21.755561554218207,15.71526112707814,3.737872556647665,87107.58119630977,Medium,2.5640774206764303,2025-10-31
60018,0.18402366459980918,45.74536234688802,8.665989538793612,1965.0,28.76709750653754,11.772414239969713,28.445031094273467,20.632623557427355,21.933404155969733,8.01019993875338,9.206327013606357,12427.0,72.5514646056847,12.394624849979484,84.9460894556642,4.721070916901638,2.1634119889201826,6.69850535592281,27.726753823049453,56.930178134878034,26302.0,606.961257197147,52.688008516462624,1.8325602615770664,9.653258307353052,33.761691126150104,2.0644817884571514,90345.2941601399,Medium,3.6275726922497897,2025-10-31
60020,0.2685733067580587,33.69954807542466,0.0,,38.445776000420956,9.514435177633366,16.85311373622037,16.65715137642839,20.9849202381892,16.97652748910346,19.013851982425216,3749.0,76.78871813240937,7.82466883881767,84.61338697122704,3.7980209545983703,0.0,11.355763203394616,32.43732836702405,68.7443256036523,8325.0,383.32132826952505,76.31231231231232,5.273273273273273,0.07207207207207207,13.057057057057056,5.285285285285285,57397.03243243243,Low,0.17557849306275633,
60022,0.09013030019437046,75.97765363128491,33.87096774193548,,39.9689047009707,12.468494319283415,16.914188219783625,12.611320071865265,13.143200589398582,21.128517326508717,23.73427947316039,2584.0,54.855812492969896,2.194377788609351,57.05019028157925,19.765873982977766,1.342281879194631,21.485110232087287,5.648047485857887,45.523684109112814,8715.0,650.6386800614127,92.7481353987378,1.9047619047619047,1.7785427423981643,2.19162363740677,1.3769363166953528,250001.0,High,1.5168985520016887,
60025,0.20880171586055035,58.79391412828181,9.146759906792106,2533.8222222222225,31.947276485710276,9.144919079602637,26.943168057344085,16.835764957133225,23.432767688987955,12.527446707292604,11.115933509639492,17865.0,67.58521668049917,7.397896910344931,74.9831135908441,8.690941749230479,1.6103873872410346,13.377839015643122,21.047293584805246,50.24582181961161,44661.0,1638.2881368445733,66.4114104028123,2.198786413201675,18.512796399543227,9.099661897404895,3.777344887037908,124928.62600479166,High,1.4733624092035136,2025-10-31
60026,0.18206282798461745,56.779829531191304,9.035153665109608,,38.31556013698955,7.968111685257835,14.405786969229199,19.897475004022084,26.458479320186104,13.537116615209328,17.73303040609545,6830.0,61.82698711518336,8.197245633202304,70.02423274838566,12.61748947609812,0.3518061048345364,16.01123342016633,29.882695886426912,61.18387043006385,17613.0,1669.444662223144,60.09197751660705,1.1298472719014365,27.79197183898257,5.575427241242264,5.410776131266678,138938.16783057968,High,0.0,
60029,0.17477900715159683,21.256038647342994,4.830917874396135,,33.90438871473354,6.896551724137931,22.570532915360502,16.718913270637408,26.541274817136884,18.39080459770115,8.881922675026123,957.0,65.64748201438849,3.9568345323741005,69.60431654676259,15.737410071942445,0.7194244604316548,13.93884892086331,25.18248175182482,52.919708029197075,2385.0,2055.1060873888055,76.89727463312369,2.0964360587002098,11.19496855345912,6.582809224318659,3.228511530398323,159583.0,High,1.8973448527431291,
60030,0.17153218280932045,44.668037439691055,8.258419652656846,2187.6666666666665,33.02415703412492,9.175306257182076,21.462358600662636,22.93964326078841,23.795015360436853,11.530177560302068,11.097498960627961,15758.0,74.76719972663348,6.431750181886392,81.19894990851985,3.201801612821736,1.3112152930265655,13.699300981500548,21.105999657661055,55.7705492524786,36398.0,500.468414837214,71.5341502280345,6.698170229133469,5.797021814385406,11.473157865816802,4.497499862629815,106162.89796142645,Medium,0.0,2025-10-31
60031,0.17476349368590385,43.171171866514825,3.187870330512128,1871.4185897435896,30.98777031658451,10.764995090020582,24.893995617212024,23.546700691416525,20.81921067663994,9.96731905821894,10.00777886649199,16431.0,76.55386119338189,8.268827233984434,84.82268842736634,2.0041281223516454,0.6178220012535887,11.273439803998448,23.901757899130686,48.29043143180746,34275.0,685.73866520128,62.12107950401167,6.296134208606857,13.350838803792852,14.590809628008753,3.641137855579869,127558.82392414295,High,0.7633417817046981,2025-10-31
60033,0.18371027108470508,39.39169884897577,5.870211609684393,,32.277288330830096,19.864559297551764,14.438790738883682,16.314657742831884,28.02730995842109,8.141107824205461,13.213574438106116,6540.0,78.19292192169286,14.905296016390835,93.09821793808369,0.39972102996331094,2.145059139410801,3.7132214258631815,32.223951011530204,42.00705030649129,14778.0,48.53019685249233,60.98930843145216,0.35187440790364055,0.0,36.608472053051834,2.050345107592367,79666.66971173366,Medium,0.014301605072683464,
60034,0.15172682926829267,28.063241106719367,3.9525691699604746,,37.526363636363634,8.0,28.09090909090909,13.90909090909091,20.636363636363637,10.909090909090908,18.454545454545453,1100.0,76.93441414885778,2.210759027266028,79.1451731761238,0.2947678703021371,0.6632277081798084,18.938835666912308,27.175080558539204,38.131041890440386,2633.0,32.94432935133361,79.33915685529814,1.0254462590201292,0.0,18.23015571591341,1.4052411697683251,99000.0,Medium,0.01360604045289082,
60035,0.16764265035883733,52.6851411959035,16.43130260817923,3212.0833333333335,32.58515386992169,11.445360098918327,22.917591580769166,25.642248345074375,15.310332160564185,8.705221057508494,15.979246757165448,11989.0,63.481149387384626,3.9912603881316326,67.47240977551625,10.118481806586232,1.0475597054772492,20.54427901592476,14.422728000348421,48.92728933092247,31385.0,792.4279280252972,80.35685837183368,1.5389517285327385,2.823004620041421,11.515054962561733,3.7661303170304286,181948.7563167118,High,0.8029667177025627,2025-10-31
60040,0.2195767794500396,47.76748104465038,6.992417860151642,,29.62124955877162,11.789622308506884,30.8506883162725,24.708789269325806,12.848570420049418,8.118602188492764,11.68372749735263,2833.0,66.43511209346384,11.304073255446795,77.73918534891064,7.451847173981687,3.8838017050836755,10.5462582886012,56.309297912713475,50.284629981024665,5508.0,2780.0961403589636,53.61292665214234,2.414669571532317,1.888162672476398,39.25199709513435,2.832244008714597,100740.0,Medium,2.7656281974710053,
60041,0.18368002707719733,38.09705614694606,10.743182227540217,,41.39342813632977,3.713144737459031,10.296334533046677,20.87380442699328,29.38634644947767,16.565458995103103,19.164910857920237,9376.0,83.81878929309693,8.03873196977085,91.85752126286776,2.5481783271726592,0.0,4.970076608261452,28.55923225612649,49.632210582608934,19696.0,691.9292571528717,65.18582453290009,2.8635255889520717,5.539195775792039,22.319252640129974,4.092201462225833,115075.03259545086,Medium,0.19152759623342985,
60042,0.2017559847251938,34.73539625771005,2.6836158192090394,,37.202572795933875,8.242939252463287,14.560374311229337,21.246793653809615,24.065409462283867,17.30307266360848,14.58141065660541,4344.0,78.44990008465291,7.399359600421672,85.84925968507457,1.699979857730513,0.7866559887258665,9.65922187159753,17.43168445292553,46.66776052474839,8588.0,653.2034748310385,78.88914764788076,0.6637168141592921,2.0144387517466233,18.153237074988358,0.27945971122496505,96566.59338612016,Medium,0.0,
60043,0.16804732781068873,52.38095238095239,23.809523809523807,,42.146031746031746,9.047619047619047,11.428571428571429,9.523809523809524,32.22222222222222,14.444444444444443,23.333333333333332,630.0,35.95641646489104,3.026634382566586,38.983050847457626,28.57142857142857,3.026634382566586,23.728813559322035,3.0,35.57142857142857,2454.0,1560.91749402422,84.31132844335778,0.0,1.915240423797881,4.074979625101874,9.698451507742462,250001.0,High,5.247082969812224,
