ZCTA5CE,rent_to_income,pct_rent_burden_30,pct_rent_burden_50,zori,commute_min_proxy,pct_commute_lt10,pct_commute_10_19,pct_commute_20_29,pct_commute_30_44,pct_commute_45_59,pct_commute_60_plus,ttw_total,pct_drive_alone,pct_carpool,pct_car,pct_transit,pct_walk,pct_wfh,renter_share,vehicle_access,total_pop,pop_density,job_density,pct_white,pct_black,pct_asian,pct_hispanic,pct_other,median_income,income_segment,stops_per_km2,distance_to_cbd_km,job_accessibility,period
98001,0.2775437239469955,37.31837329694784,7.514864585270657,2266.8273809523807,34.27270647290526,7.689230907922944,22.659208960101708,20.684147091496573,24.218764288088597,10.283989415651194,14.464659336738983,20745.0,70.1314363533712,13.618269184606504,83.74970553797772,4.960202427608988,2.386004182557869,7.438167974569507,31.724921915027117,47.90994231457334,49158.0,1003.5883991882139,598.9314631796377,44.56649985760202,9.1297449041865,13.786158916147931,21.386142642092842,11.131453679970706,100964.18096749258,Low,1.9598943472490447,33.11692780931729,202754.25177012366,2026-06-30
98002,0.2542208289296049,48.6355408972528,3.8278338163233947,1807.996794871795,32.72350685291735,8.920110564855914,24.92402786485579,19.37101341913846,22.698337373985044,11.759325484582567,12.327185292582222,13104.0,70.55631061238107,16.279802256827498,86.83611286920858,4.426394319362073,1.8362312128331404,6.163589573431525,49.815424277659154,69.30406423487396,29068.0,1550.357648654908,839.6614993385929,48.92665474060823,11.555662584285125,6.560478877115728,18.62873262694372,14.3284711710472,82126.82379248658,Low,4.960205770087603,33.96491148056132,188416.6367542363,2026-06-30
98003,0.2692776900188248,48.115316599897916,2.6740045923464533,1885.727598566308,36.27207153115296,9.310091957422788,19.3546790882355,20.099251171449644,20.824978403609535,12.392132396092371,18.01886698319016,21965.0,69.38527079217737,12.379287487627142,81.76455827980449,7.311767407523046,2.185582661763052,7.6737123522437765,47.889336401038264,71.18984091546896,50944.0,1700.2302004066376,813.4031572768249,33.42493718592965,17.686086683417084,13.885835427135678,22.770100502512562,12.233040201005025,75924.98327575377,Low,7.642759027424623,33.125608569521816,204845.09573851203,2026-06-30
98004,0.1984401334720822,28.189805009037894,5.099066098525781,2982.996598328213,23.924873284122878,15.167559388047895,34.97932733915794,20.33516930717157,18.957295240558935,6.812374458429781,3.748274266633878,14637.0,42.77517631076819,7.642049570612962,50.41722588138115,10.197671758179375,11.141841936321242,26.153220495651343,60.35185337309801,80.41332071086802,37062.0,1617.7428972614982,3342.165510698786,43.97496087636933,1.4597161513140144,41.16345583077006,5.941395499433382,7.460471642113216,172515.3423452593,High,12.614745488871971,9.511340341680068,492768.17111709213,2026-06-30
98005,0.20213651827250181,29.870473759520568,2.6754363347299748,2593.363840681676,23.958120284809798,13.567983367247109,37.320810434391824,20.347025584161198,18.7325152928334,4.620780580750417,5.410884740616055,10247.0,59.45718398169083,6.436384087559534,65.89356806925036,7.796066113992899,4.750305607210328,20.467897253839798,52.26302245768977,74.35112352668368,24091.0,1267.2332227432548,1850.062665605538,45.116433522892365,1.614710887883442,40.479847245859446,6.745257565065792,6.04375077829895,157678.1418787099,High,7.837688356180522,12.23920337659065,453989.9865160841,2026-06-30
98006,0.20132579218207114,26.08450897135681,4.340008249629677,3597.471929824562,29.410551225509014,4.062805118075405,24.548553028630877,30.36443655797135,26.38965319509028,8.728721637452388,5.905830462779709,13868.0,61.26830614138693,7.920938008738188,69.1892441501251,6.188180010754285,1.4494542372849333,21.738872243372636,19.215401806300143,36.57676429963378,35691.0,1152.2702619418299,558.4270185987457,43.459135356252276,1.4933736796391248,43.19296181110084,6.797231795130425,5.057297357877336,195113.99008153315,High,5.778946425922152,14.50826088746467,365619.2163865065,2026-06-30
98007,0.203497442813591,28.07303012209914,4.357965015769526,2414.629855072464,24.814548933776273,9.261515668095777,37.08186450244665,20.872479096102246,23.121936785898413,6.6314916355085245,3.0307123119483927,8647.0,47.15235279460622,9.813278482156285,56.96563127676251,11.618931247058386,4.079040957675131,25.32694489168425,64.5860642909113,81.73063538690941,21318.0,1902.2757496498684,1604.0580202507756,27.802795759452106,2.1578009194108265,50.63326766113144,13.669199737311192,5.736935922694436,125833.83755511775,Medium,16.15122950964566,14.050638472204668,417889.9945038419,2026-06-30
98008,0.2148852657898341,36.27725312664329,7.836564100699898,3984.6604278074865,26.422897863718173,7.5652753160987745,36.381331380803864,22.597001465832022,19.01800157978342,9.79378956976298,4.6446006877189445,11353.0,53.44764010880676,12.048956498548447,65.4965966073552,6.874798439787575,1.843912600918035,23.169667849011542,32.5690006314095,52.6256389617885,31522.0,1528.933519188392,306.44635410926526,48.61366664551742,3.879829960027917,32.32028424592348,8.876340333735168,6.309878814796016,165291.38224097455,High,8.730665359238326,16.38198270284959,361449.01023020723,2026-06-30
98010,0.17483062393816012,30.257487415347843,9.54305942853004,2847.4206349206347,40.6815747568725,12.198603611280149,12.864008871603556,14.193664600055218,25.503051975796957,14.562200781969285,20.678470159294836,4809.0,72.07316788976061,8.267008069725458,80.34017595948606,0.4384240112383362,1.6067172217015244,16.584046835139755,17.389683300967324,24.504225006076794,11634.0,282.43946586410766,16.678349067271956,69.87278665979026,1.6761217122227952,11.775829465360152,12.33453670276775,4.3407254598590335,146459.57091284168,High,0.14566243726875072,40.749774165466626,78307.60386253262,2026-06-30
98011,0.21367365196348959,41.14916828416406,4.666275345216793,2360.8952991452993,31.27576416886064,8.500624482515427,22.972419148735725,22.973680579423373,26.749741613886,9.47807579475429,9.325458380685188,12197.0,62.53039343873555,9.692408368086635,72.22280180682219,5.60166043099411,1.335183026559135,19.955333832518864,37.431814863524465,59.33878096971629,28834.0,1579.3001223372212,986.665478386027,65.34993410556982,0.9849483248942221,15.838940140112367,7.893459110772005,9.932718318651592,129786.33606159395,High,6.298797047540419,19.71108947754138,287746.36236335646,2026-06-30
