ZCTA5CE,year,job_count,job_accessibility
38120,2019,24762,192063.23947142845
38120,2020,23624,182303.3798740968
38120,2021,23801,181464.47341396823
38120,2022,24866,187918.232325418
38120,2023,25230,188528.99793981723
38122,2015,6112,176089.88129006964
38122,2016,6154,179590.65608932113
38122,2017,6254,180748.81152088006
38122,2018,6222,179929.38757447113
38122,2019,6257,180925.9520443369
38122,2020,5917,171543.0483699502
38122,2021,5923,170352.30801715303
38122,2022,6338,176224.91311638945
38122,2023,6617,177244.07224036354
38125,2015,18969,126907.76906623805
38125,2016,19777,130926.11480194947
38125,2017,19402,132182.1376843999
38125,2018,19203,131833.45235673813
38125,2019,17632,133718.89621556242
38125,2020,17195,127989.63879883643
38125,2021,17330,129213.94242218276
38125,2022,16949,134669.354638379
38125,2023,15722,134887.72565714203
38126,2015,4039,167692.42335266163
38126,2016,2131,170293.30273146555
38126,2017,2251,171271.47998112522
38126,2018,2329,171760.06081084305
38126,2019,2310,174305.46158746807
38126,2020,2283,166807.2651910113
38126,2021,2217,165344.71557066942
38126,2022,2176,169682.4172128718
38126,2023,2084,171657.1019211582
38127,2015,3678,92054.8520861139
38127,2016,3616,93947.26139964823
38127,2017,3575,93946.09853579932
38127,2018,3790,94010.59830223475
38127,2019,3555,94446.44490077997
38127,2020,3547,90192.33116230393
38127,2021,3568,90668.86656014781
38127,2022,3612,93818.55138943809
38127,2023,3566,94455.16380820869
38128,2015,9168,116782.2047361641
38128,2016,10273,118715.50851522748
38128,2017,7666,119148.9787283609
38128,2018,7500,118702.76358608357
38128,2019,7184,118601.64634080317
38128,2020,6770,112769.4133782754
38128,2021,10590,113553.12086996574
38128,2022,12094,117953.25148087893
38128,2023,11171,118269.17668278494
38133,2015,20313,109726.11288653486
38133,2016,21046,111924.82220264379
38133,2017,21661,113482.10979795805
38133,2018,22017,113326.18166544083
38133,2019,22085,113102.34778892537
38133,2020,21103,107952.382022684
38133,2021,20405,107829.7900670492
38133,2022,22051,112316.6013544244
38133,2023,22720,113081.77140091543
38134,2015,27524,157454.45124815786
38134,2016,28133,160764.4659161513
38134,2017,30107,162479.43152901458
38134,2018,28633,161462.0395829342
38134,2019,27453,161493.29981538828
38134,2020,26445,153366.6083940288
38134,2021,26746,153009.7134843563
38134,2022,27531,158678.9583466886
38134,2023,26759,159338.79133341913
38135,2015,2541,103512.71513576931
38135,2016,2753,105446.21703667827
38135,2017,2897,106828.09302417988
38135,2018,2905,106493.14611233046
38135,2019,2828,106254.25376319443
