ZCTA5CE,year,job_count,job_accessibility
90042,2017,6214,788445.8578993401
90042,2018,6818,800095.1458040843
90042,2019,6649,818344.3221807317
90042,2020,5899,758486.1160084715
90042,2021,6125,754387.399871338
90042,2022,6989,811265.2968276902
90042,2023,7230,830458.7947930989
90043,2015,5985,874599.4016531056
90043,2016,5869,913060.984752041
90043,2017,6074,904832.1471759223
90043,2018,6222,921962.3239028092
90043,2019,6443,948728.3142018686
90043,2020,6394,882452.1654232391
90043,2021,6598,885340.5064748147
90043,2022,6987,962000.6587753377
90043,2023,7465,977841.7465978437
90044,2015,7043,799077.1568150832
90044,2016,7066,830443.7045912796
90044,2017,7322,824373.984587916
90044,2018,7070,838489.7441932992
90044,2019,7256,854561.869694448
90044,2020,7409,797521.1455594504
90044,2021,8173,797519.7407519107
90044,2022,8501,861871.4833119861
90044,2023,8640,875826.7188797179
90045,2015,76515,729320.4350372886
90045,2016,82428,763661.2213198609
90045,2017,84349,754546.7088677832
90045,2018,92629,772589.3480730683
90045,2019,91633,794425.0084554094
90045,2020,84557,739452.5012489685
90045,2021,69654,737004.3906684977
90045,2022,75343,800473.769570271
90045,2023,76790,811242.0362569168
90046,2015,16002,890918.2615556483
90046,2016,15844,927232.8079722859
90046,2017,16096,927905.190714805
90046,2018,16869,951820.3622751897
90046,2019,16603,1001228.2621934604
90046,2020,13634,925521.0797644933
90046,2021,13600,929184.003205698
90046,2022,15602,1008650.6346780581
90046,2023,15763,1031148.1692418696
90047,2015,6534,801802.9979758029
90047,2016,6345,833997.6924870498
90047,2017,6418,827327.1366600024
90047,2018,6627,842185.4902028115
90047,2019,6506,859872.8021257941
90047,2020,6195,802070.9616903608
90047,2021,6594,802246.0235354012
90047,2022,6841,868222.6441258672
90047,2023,7106,882517.9316500481
90048,2015,38026,947775.9976767442
90048,2016,38194,986735.4824939156
90048,2017,39462,985971.5818877653
90048,2018,38634,1009494.2830033732
90048,2019,38686,1056541.3221534847
90048,2020,36430,977870.7018769314
90048,2021,39146,985750.2652598543
90048,2022,43239,1071184.5704731343
90048,2023,43184,1088322.07873146
90049,2015,28288,607088.0315441795
90049,2016,29671,632006.9233205994
90049,2017,25320,631157.6214244439
90049,2018,24151,644924.7886448314
90049,2019,26581,678822.6981067897
90049,2020,23080,631487.3763733287
90049,2021,27764,641415.2232046128
90049,2022,29258,697750.3996349447
90049,2023,19056,698028.0057910457
90056,2015,3060,861361.8417748408
90056,2016,2940,902428.146248785
90056,2017,2968,891072.9668159503
90056,2018,3311,908465.4884587463
90056,2019,3465,939377.1831663268
90056,2020,3280,872209.7821237252
90056,2021,3639,877932.0699029617
90056,2022,3838,954883.8478385336
90056,2023,4282,968838.8648758617
